Title,Location,Company,Salary,Sponsored,Description
Data Engineer,"Toronto, ON",shopkick,None,Organic,"Shopkick is on a mission to bring delight and reward to the consumer shopping experience. As part of the Trax Retail family, we are a pre-IPO unicorn looking to accelerate our growth trajectory as we partner with major brands and retailers, ranging from H&M and Unilever to Best Buy and Purina, to transform the way people engage with stores and products, both online and in the physical world.
Shopkick is in search of a Data Engineer. As a high growth company, we are looking for someone who thrives in a fast-paced environment. Essential duties and responsibilities may include, but are not limited to:
Implement and maintain our data infrastructure.
Build streaming and batch ETL pipelines to extract, transform, and load data from various sources.
Create tools and automation to support our data analysts.
Designing a framework for ensuring data quality.
Help troubleshoot complex data issues and recommend solutions
Qualifications:
5+ years of experience creating streaming and batch ETL systems
Strong ability to write efficient SQL queries
Strong coding ability in an object oriented language (Java, C#, C++, Python, etc.)
Experience with Google BigQuery, AWS Redshift, or AWS Athena
Experience with message distribution systems like Kafka or Pub/Sub
Familiarity with streaming ETL systems like StreamSets
Excellent team player with strong communication skills (verbal and written)
Enthusiastic about collaborative problem solving
Eagerness to solve challenging problems and a love of learning and trying new things
BS in Computer Science or related field or equivalent experience
Any unsolicited resumes/candidate profiles submitted through our website or to personal email accounts of employees of Shopkick are considered the property of Shopkick and are not subject to payment of agency fees."
Data Engineer (Aboriginal Entry Program),"Toronto, ON",Jarvis,None,Organic,"Jarvis Consulting Group identifies high potential individuals and develops them into professional technology consultants working with the hottest technologies in some of Canada’s top companies.
We're committed to diversity and creating opportunity for all, so we're looking for candidates with an Indigenous background that we can develop into Data Engineers. If you think you have what it takes to be a Data Engineer and just need the opportunity to prove yourself, then please apply!
The Opportunity
We’re looking for individuals with the right attitude and aptitude to become Data Engineers and work with some of Canada’s top companies to unlock the value of their data. If you want to become a Data Engineer working with top companies on high profile projects, Jarvis just might be what you're looking for.

You’ll be involved in projects of high strategic importance to design, build and integrate data pipelines that provide a consistent flow of high quality data. Also, you’ll have the opportunity to explore the use of new and emerging big data related technologies and pioneer new patterns and practices.
What we offer
Comprehensive training on core BigData technologies provided by industry experts:
Cloud
DevOps
Java
Hadoop/Spark
Access to the most exciting and innovative projects within some of Canada’s top companies
Dedicated support to help you develop your career through coaching, professional networking opportunities and attaining industry recognized certifications
The opportunity to dramatically improve your skills by writing a lot of code
Who we're looking for
Curious - You’re interested in experimenting, learning, innovating and trying new things
Customer Focused – You strive to create value for your customers and always deliver with quality
Adaptable - You maintain a focus on results even as plans and priorities change and consistently deliver value
Humble - You recognize your strengths as well as your opportunities and are always willing to learn from others
Collaborative - You value the success of the group and freely share your knowledge, experience and insight
What we’re looking for
Experience and education
You should have experience working with in Java or Python to develop applications but even if you just have a strong grasp of Java fundamentals please apply, we want you!
Be an Indigenous person (First Nation {Status or Non-Status}, Métis or Inuit)
Diploma or degree in computer science, technology, engineering or a mathematical discipline
Aptitude for logical reasoning and quantitative problem solving
Good oral and written communication skills
Good collaboration and teamwork skills
Willing and able to commit to working with Jarvis for at least two years following a comprehensive training program
Legally permitted to work in Canada (citizen/permanent resident/work permit)
Core Technical Skills
Familiar with Java or another object oriented programming language ( C++, Python, Scala, etc)
Have completed at least one course related to designing algorithms and data structures
Why you should work with us
Practical and relevant training utilizing the newest technologies
Support to help you establish your career and achieve your goals
The opportunity to work on innovative projects within a variety of Canada’s top companies
A competitive compensation package with support for continuous learning"
Business Intelligence Data Analyst / Engineer,"Vancouver, BC",Aurora Cannabis,None,Organic,"Business Intelligence Data Analyst / Engineer

As a member of the Business Intelligence & Analytics team, the successful candidate will possess very strong technical and analytical skills to gather and analyze all forms of data in detail. You will support the cloud base enterprise data warehouse maintenance and modernization through your advanced knowledge of data orchestration, ingestion, and reporting. You will identify the business needs and requirements, assemble data sets through efficient data processing pipelines that balance speed and reliability. You will develop automated reporting solutions and deliver analytical results for the business across the company. You will be a key contributor who enables Aurora to make data driven decisions.
Join an enthusiastic team that always enjoys learning, working collaboratively, and solving complex business problems with data.
MAIN RESPONSIBILITIES:
Maintain strong relationships with business stakeholders and work closely with Data Scientists, Analysts and Developers to ensure business needs are addressed.
Automate reporting solutions and operationalize machine learning models.
Implement optimised pipelines to extract and merge data sets from multiple sources.
Perform data cleansing and transformation using advanced Azure tools.
Work with the team to deploy new cloud-based reporting and analytics tools.
Set up automated deployment processes.
Implement data process improvements such as optimizing data delivery and scalability.
Execute multiple tasks simultaneously while exhibiting professionalism to ensure an incredible stakeholder experience.
JOB REQUIREMENTS:
Very strong experience in database systems including data warehouses and multi-dimensional analytic solutions.
Deep understanding of cloud technologies and infrastructure for data retention and processing such as Microsoft Azure Data Lake, Functions, Data Factory and Databricks.
Strong experience with Microsoft Azure data ingestion. Demonstrated via hands-on project experience.
Experience in managing and deploying code to cloud services, including Azure DevOps experience.
Proficiency in scripting and programming using Python, C#.
Working knowledge of Linux, Visual Studio.
Hand on experience with deployment and monitoring of machine learning models.
Hand on experience with Microsoft Power Suite – Power Apps and Power BI.
Knowledge in statistics and data mining.
Strong Agile project execution experience with proven ability to prioritize and manage time.
We would like to thank all applicants for their interest but only those selected for an interview will be contacted.

Aurora Cannabis Inc. is an Equal Opportunity Employer."
"Software Engineer, Big Data, Tim Hortons","Toronto, ON",Restaurant Brands International,None,Organic,"Our Opportunity:
Reporting to the Lead, Digital Solutions for Tim Hortons, the Software Engineer, Big Data will be responsible for the creation, standardization and validation of big data pipelines. The Big Data Software Engineer will utilize this information to drive recommendation and segmentation solutions across the Tim Hortons business. With oversight on all business-critical Big Data use cases, this person will help establish and maintain secure, accessible and cost-effective data platforms.
Responsibilities:
Evaluate, deploy and productionize high-availability Big Data platforms (in public cloud, and on premise), for use cases in Advanced Analytics and AI/ML.
Migration of data and workflow from legacy platforms to the new technology stacks.
Establish best practice and conduct knowledge sharing with platform users on the secure and efficient use of the Big Data platform resources – compute, storage and network bandwidth.
Big Data platforms' operations and support - implement health monitoring and service restoration technologies that effectively improve KPIs.
Integration with Enterprise Data Warehouse and other applications that generate and consume data from Big Data platforms – Databricks, Mparticle, Braze, SAP Business Object, for example.
Collaboration with internal and external partners on data governance, project delivery, and security hardening.
Skills & Qualifications:
University degree in Computer Science, Business, or other related fields
A master's degree in Data Analytics, Data Science or other related fields would be an asset
Minimum 5+ years experience building database and ETL solutions
Experience with at least 2 of the following technologies: Python, Scala, R, SQL and Java
Databricks or Apache Spark experience is a plus
Experience with AWS cloud technologies for creating data pipelines
Working knowledge of data modeling, data mining & Big Data Techniques
Experience analyzing large volumes of data
Good understanding of Software development process and knowledge of storage and data management process
Ability to complete multiple projects simultaneously in a fast pace environment
Strong teamwork, interpersonal and negotiation skills
Restaurant Brands International and all of its affiliated companies (collectively, RBI) are equal opportunity and affirmative action employers that do not discriminate on the basis of race, national origin, religion, age, color, sex, sexual orientation, gender identity, disability, or veteran status, or any other characteristic protected by local, state, provincial or federal laws, rules, or regulations. RBI's policy applies to all terms and conditions of employment. Accommodation is available for applicants with disabilities upon request.

#LI-POST"
Software Engineer - AWS Fargate Data Plane,"Vancouver, BC","AMZN CAN Fulfillment Svcs, ULC",None,Organic,"· BS in Computer Science or equivalent work experience
The AWS Container Services organization is responsible for building and operating some of the core services that help customers run containerized microservices, including Amazon ECS, Amazon EKS, AWS Fargate, Amazon ECR, and AWS App Mesh. We have an ambitious roadmap that seeks to redefine how our customers build their applications and run them at scale. AWS Fargate is one of our big areas of investment. We want to let developers take full advantage of the speed, agility, and immutability that containers offer so they can focus on building applications rather than managing infrastructure.

To achieve this vision, we are looking for a Software Engineer for the Fargate Data Plane team. The Fargate Data Plane is responsible for running container workloads (https://aws.amazon.com/blogs/containers/under-the-hood-fargate-data-plane/). This is where Fargate and Firecracker (https://firecracker-microvm.github.io/) meet and also where we work with other cutting-edge technologies such as container security, logging, metrics, and observability in the broadest possible sense to help customers run their tasks.

If you are someone who is interesting in building high performance software and passionate about freeing developers to focus on building applications instead of managing infrastructure, this job is for you. You will be joining a team with the charter to make containers the new compute primitive and the first choice when architecting modern applications. You will have the chance to be a part of defining how developers use containers at scale.

If you join our team, you will:
Obsess over your customers and deliver a first-class experience for them
Take ownership of ambiguous problems and deliver solutions for them
Work on the complete software development life cycle: definition to delivery
Use data to make decisions and validate assumptions
Learn from others and help grow those in your team to achieve their best

Amazon is an Equal Opportunity Employer – Minority / Women / Disability / Veteran / Gender Identity / Sexual Orientation / Age

4+ years of professional software development experience
MS in Computer Science or related field or equivalent work experience
Technically sound in software development activities and life cycles.
Experience with containers and the broader container ecosystem.
Strong verbal and written communication skills.
Strong analytic and problem solving skills.
Solid knowledge of Linux internals.
Internet and operating system security fundamentals."
Senior Azure Data Engineer,"Toronto, ON",AstraNorth,None,Organic,"This positions required Security Clearance (Enhanced Reliability Status) from the Government of Canada.
Candidates should have been a resident of Canada or USA or both for 5 continuous years.
Key Skills
Prior experience with Azure projects in a senior role with at least 2 data engineering projects
7+ years data engineering experience (overall)
Experience with Azure Data Factory, Databricks and storage technologies
Experience with deploying of ,maintaining data infrastructure in cloud (Experience with Azure DevOps, Jenkins, Bitbucket or ansible)
Experience with Steam ingestion platforms such as event hub, loT hub and Azure steam analytics
Proficient in SQL and NoSQL databases such as Azure SQL Data and Cosmos DB
Experience with Apache spark and Pyspark Libraries
Experience with PowerBi or Tableau
Performance tuning of the pipelines
Microsoft Data Engineer associate level certificate will be considered as an asset
Job Types: Full-time, Contract, Permanent
Schedule:
Monday to Friday
Work remotely:
Yes, temporarily due to COVID-19"
Lead Big Data Engineer,"Toronto, ON",RBC,None,Organic,"What is the opportunity?
As Lead Engineer (Development Manager) for the OTIS application team you will instrumental in the build out of the service based architecture and delivery model for the application. OTIS is a fundamental component of the Finance IT (Technology & Operations) strategic data strategy, the team is responsible for acquiring data from across the bank (Capital Markets, Retail Banking, Private Wealth etc) and transforming into standardized data sets for consumption by Finance and Risk control functions. The role involves responsibility for 250+ applications and the tech stack includes Java, Data Stage, StoneBranch, NAS, Spark, Hadoop, Vertica, Solace, Unix, MySQL, DevOPs (GitHub, UCD, Jenkins, JIRA).

What will you do?
Drive technology stack and direction, ensuring platform stability and efficiency
Drive the architecture design to build on the service based architecture, maximizing central services to build scale, drive down time to market whilst also ensuring consistent and repeatable deliveries
Oversee the development coding process to ensure it aligns to the service based architecture and delivers high-quality, robust code that minimizes defects and production issues
Build out of strong development unit test practices leading toward the automation of regression testing
Debug Java code or application performance issues to identify root cause and propose permanent solutions
Manage development projects through to successful completion including oversight of onshore and offshore development resources
Oversee the DevOps continuous integration processes to ensure the SDLC code promotion process is as efficient as possible

What do you need to succeed?
Must Have:
Java expert (must be current, hands-on programmer)
Architecture design experience; Good communication skills
Experience working with multi-threaded, real-time, and batch-processing applications
Strong database and SQL knowledge as well as knowledge of Unix/Linux OS, including shell scripting
Experience with Big Data technologies (Hadoop, Spark, Vertica, etc…)
Experience with messaging middleware eg Solace

Nice to have:
Background in financial services industry
Proficiency in XML technologies (XSD, XPath, etc)
Experience with web application and web services development
Experience within large team environment

What’s in it for you?
We thrive on the challenge to be our best, progressive thinking to keep growing, and working together to deliver trusted advice to help our clients thrive and communities prosper. We care about each other, reaching our potential, making a difference to our communities, and achieving success that is mutual.
A comprehensive Total Rewards Program including bonuses and flexible benefits, competitive compensation, commissions, and stock where applicable
Leaders who support your development through coaching and managing opportunities
Ability to make a difference and lasting impact
Work in a dynamic, collaborative, progressive, and high-performing team
Flexible work/life balance options
Opportunities to do challenging work
Opportunities to take on progressively greater accountabilities

Learn more about RBC Tech Jobs

Join our Talent Community
Stay in-the-know about great career opportunities at RBC. Sign up and get customized info on our latest jobs, career tips and Recruitment events that matter to you.
Expand your limits and create a new future together at RBC. Find out how we use our passion and drive to enhance the well-being of our clients and communities at rbc.com/careers.
Discover the Indigenous Space
Indigenous communities have a long history of partnering with RBC. By building relationships based on mutual respect, shared values and a common understanding, together we can create a strong, sustainable future for communities from coast to coast to coast.

Learn more at https://www.rbc.com/indigenous/index.html

JOB SUMMARY
City: Toronto
Address: 155 Wellington St West
Work Hours/Week: 37.5
Work Environment: Office
Employment Type: Permanent
Career Level: Experienced Hire/Professional
Pay Type: Salary + Variable Bonus
Required Travel(%): 0
Exempt/Non-Exempt: N/A
People Manager: No
Application Deadline: 11/15/2020
Platform: Technology and Operations
Req ID: 281620"
Data Engineer - Master Data Management,"Bedford, NS",IBM,None,Organic,"Introduction
At IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems? If so, lets talk.

Your Role and Responsibilities
IBM Global Business Services (GBS) helps our clients fundamentally redesign experiences to create new sources of value, digitally reinvent their operations for great efficiency and transform their entire enterprises through cognitive. We invite you to consider joining IBM's global reach, outcome-focused methodologies, domain skills and deep industry expertise that are helping transform the way we live and work. IBM's state-of-the-art Client Innovation Centre (CIC) opened in Nova Scotia in March 2013 and is the first of its kind in Canada. The Centre weaves together IBM’s business insights and industry-leading software portfolio and is ideally suited for any client that needs flexible access to emerging or niche skills that may not be cost effective to grow internally. In addition, our focus on our team is unparalleled as demonstrated by the following:

The CIC NS is one of IBM’s highest performing delivery centres worldwide – for retention, client satisfaction and utilization. Our employees are empowered to stay and grow within IBM.

We are very focused on continuous skill development – staff training is our third largest annual Centre investment. Employees are immersed in a culture of learning and constant growth

Investment in key partnership with universities, government and private sector groups which has resulted in IBM having a key influencing role in Nova Scotia’s ICT industry, especially in talent development.

We are currently recruiting for top talent in Data Engineer - Master Data Management. If you are on top of your profession and possess the following key skills, we invite you to apply to our openings. Below are the Responsibilities for the position include:

Job/Role description
Write new programs or modify existing programs to meet customer requirements, using current programming languages and technologies.
Verify the structure, accuracy, or quality of warehouse data.
Perform system analysis, data analysis or programming, using a variety of computer languages and procedures.
Implement business rules via stored procedures, middleware, or other technologies
Develop and implement data extraction procedures from other systems, such a CRM systems and HR systems.
Develop or maintain standards, such as organization, structure, or nomenclature, for the design of data warehouse elements, such as data architectures, models, tools, and databases
Provide or coordinate troubleshooting support for data warehouses
Creates supporting documentation and administrative reports (e.g. Data models, Design documentation, System Architectures and timesheets)
Review and interprets all documentation including business requirements, functiona and technical design specifications, etc
Nice to Have: Experience with DB2
Possess good communication and writing skills

Required Technical and Professional Expertise
4+ years of experience managing data integration between application
4+ years of experience in architecting, designing and configuring Informatica MDM.
4+ years of relevant data management consulting or industry experience (master data, metadata, data architecture, data governance, data quality, data modeling)
2+ years’ experience with Informatica MDM multi-domain edition or one of the 360 solutions in architecting, designing, and configuring solutions.
2+ years of experience leading workstreams with significant experience leading components of data engagements and team sizes ranging from 3 to 10 resources.
Practical experience with Websphere MDM v11.5




Preferred Technical and Professional Expertise
6+ years of experience managing data integration between application
6+ years of experience in architecting, designing and configuring Informatica MDM.
6+ years of relevant data management consulting or industry experience (master data, metadata, data architecture, data governance, data quality, data modeling)
4+ years’ experience with Informatica MDM multi-domain edition or one of the 360 solutions in architecting, designing, and configuring solutions.
4+ years of experience leading workstreams with significant experience leading components of data engagements and team sizes ranging from 3 to 10 resources.
Practical experience with Websphere MDM v11.5




About Business Unit
IBM Services is a team of business, strategy and technology consultants that design, build, and run foundational systems and services that is the backbone of the world's economy. IBM Services partners with the world's leading companies in over 170 countries to build smarter businesses by reimagining and reinventing through technology, with its outcome-focused methodologies, industry-leading portfolio and world class research and operations expertise leading to results-driven innovation and enduring excellence.

Your Life @ IBM
What matters to you when you’re looking for your next career challenge?

Maybe you want to get involved in work that really changes the world? What about somewhere with incredible and diverse career and development opportunities – where you can truly discover your passion? Are you looking for a culture of openness, collaboration and trust – where everyone has a voice? What about all of these? If so, then IBM could be your next career challenge. Join us, not to do something better, but to attempt things you never thought possible.

Impact. Inclusion. Infinite Experiences. Do your best work ever.

About IBM
IBM’s greatest invention is the IBMer. We believe that progress is made through progressive thinking, progressive leadership, progressive policy and progressive action. IBMers believe that the application of intelligence, reason and science can improve business, society and the human condition. Restlessly reinventing since 1911, we are the largest technology and consulting employer in the world, with more than 380,000 IBMers serving clients in 170 countries.

Location Statement
This role will involve working with technology that is covered by Export Regulations sanctions. If you are a Foreign National from any of the following US sanctioned countries (Cuba, Iran, North Korea, Sudan, and Syria) on a work permit, you are not eligible for employment in this position.

Being You @ IBM
IBM is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, pregnancy, disability, age, veteran status, or other characteristics. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status."
Sr. Data Engineer -- Tech Lead,"Toronto, ON",autoTRADER.ca,None,Organic,"The Sr data Engineer – Tech Lead reports to the Director of Data working as part of the Data Tribe responsible for ensuring the technologies, systems and processes developed to support data warehousing, reporting and analytics are built efficiently and are in line with enterprise technology standards and best practices.
Key Accountabilities
Provide a leadership role in the development and communication of Data Warehousing strategies, principles, standards and best practices
Develop and maintain both operational and data warehouse conceptual, logical and physical data models.
Partner with Business Analysts to gather business, data and reporting requirements and translate the business needs into logical data structures.
Act as an important contributor to the development and maintenance of IT strategies and plans.
Experience with meta data management, data stewardship, data quality, IT governance, CEO/CFO Certification, Enterprise Data Models, and Enterprise Frameworks.
Direct team members on architecture concepts

Data warehouse Tech Lead - Architect requires experience with the following:
Business intelligence, query, and reporting tools
Data Warehouse / Data Lake / MDM architecture principles
Data integration and streaming integration concepts and architecture
Database design for read-only access
Data warehousing design issues such as star schema
Data warehousing technologies such as OLAP (including ROLAP, MOLAP, and HOLAP)
Data transformation and conversion
Data quality issues
Data formats for loading and unloading of data
Middleware
Platform specific workload management rules
Data Partitioning
Architecting for Mixed workload
Data Modelling for Data Warehousing / Data Lakes (Denormalized – Star & Snowflake Schemas, Data Vault)
Parallel execution
Indexing and statistics strategies
Code Reviews & Coaching for developers

Requirements:
University Degree or College Equivalent
10+ years IT experience in large scale technology architecture, operations and design related disciplines
4+ years in a Data Modeler or Data Architect role
3rdNormal Form and Dimensional modeling expertise
Team player with excellent communication skills
Facilitation and workshop coordination experience
Business information requirement analysis experience
Adept at balancing the immediate needs of a project with the future vision of the enterprise to achieve a win-win situation
Experience in Automotive and /or eCommerce
Google BigQuery, Oracle and AzureSQL Server experience an asset
ETL and data integration experience
CA Erwin experience would be an asset
Solid understanding of Project Management and SDLC methodologies
Advanced business analysis, architecture and design skills
Ability to communicate highly technical and complex security concepts effectively across all levels of the organization (both IT and business)"
Senior Data Engineer,"Montréal, QC",Lightspeed POS,None,Organic,"Lightspeed is growing quickly and we're looking for a Data Engineer to join our global Data & AI team. As a Data Engineer, you will be responsible for supporting Lightspeed's data operations and infrastructure underlying all of Lightspeed's products. As we continue our growth you will also play a key role in ensuring scalability of our data management systems and practices.
If you have worked on large projects and your background is in Java or in any other object-oriented language, and you're a natural-born problem-solver and always game to develop products that solve real-world problems for customers around the globe, this might be the role for you.
What you'll be responsible for:
Design and architecture our data systems; data sourcing, accessibility, security, quality, governance, discovery, and integration into business processes
Design, build and develop ETL pipelines consolidating various data sources (streaming or batch) into application specific Data Warehouses
Design, build and develop Analytical and Business Intelligence solutions
Prototype and develop solutions using statistical methods; data mining, machine learning, AI, etc.
Work as part of a team to deliver product features and functionality
Translate requirements into conceptual and detailed designs with estimates
Develop clean, maintainable code in a continuous integration + continuous deployment environment
Assist QA and Support staff in troubleshooting software issues as well as implementing bug fixes
What you'll be bringing to the team:
Senior level experience developing reliable, highly available and scalable software
Fluent with Java and Python
Experience with cloud environments like GCP, AWS, as well as cloud solutions like Kubernetes, Docker, etc.
Experience with both relational (SQL) and non-relational (NoSQL) databases
Experience with real time messaging systems (Pub/Sub, Kafka, etc.)
Proven skills in server side resource profiling, optimization and debugging
Strong interest/experience in data mining, machine learning, statistical methods, AI, etc.
Strong proficiency in a UNIX/Linux environment
Excellent communication skills
Experience writing automated unit and functional tests
Experience working in an Agile development environment
BS/BA in Computer Science, or equivalent experience
Even better if you have, but not necessary:
Research or work experience in AI, automation and/or Data Engineering
Good understanding of Design Patterns
Experience in a continuous delivery model
Experience in building APIs
Experience with event based and messaging systems
DevOps background
Advanced degree Computer Science, Statistics or related fields

Who we are
Lightspeed (TSX/NYSE: LSPD) powers small and medium-sized businesses with its cloud-based, omni-channel commerce platforms in over 100 countries around the world. With smart, scalable, and dependable point of sale systems, Lightspeed provides all-in-one solutions that help restaurants and retailers sell across channels, manage operations, engage with consumers, accept payments, and grow their business.
Headquartered in Montréal, Canada, Lightspeed is trusted by favourite local businesses, where the community goes to shop and dine. Lightspeed has offices in Canada, USA, Europe, and Australia.
We're passionate about enabling people to do their best work. Come work with us and find out what you can do!"
[REMOTE] Data Engineer,"Toronto, ON",HireValues,None,Organic,"Data Engineer, Leading Marketplace Platform, DT Toronto & Remote
This role is with an innovative tech firm that owns one of Canada's largest and most-trusted marketplaces. The engineering team is in growth mode and plans to grow the size from 25 to 35+ in the next 3-6 months. With multiple projects going on, they are looking for a seasoned technologist who is experienced with Python to join the team.
Ideal experience
3+ years of experience with data engineering
Must have some coding expertise with Python and/or R
Snowflake experience a STRONG Nice to have (not a dealbreaker)
Experience with Informatica and/or Tableau a big plus!!
Will be working through a number of business problems
Balancing of the market place data, developing data pipelines surrounding supply/demand, identifying how to manage S/D within platform
Privacy oriented projects – ensuring user data is securely handled, maintained and stored
Some predictive analytics based on history data to determine marketplace behaviour
Job Types: Full-time, Permanent
Additional pay:
Bonus pay
Benefits:
Casual dress
Extended health care
Flexible schedule
Paid time off
RRSP match
Work from home
Schedule:
8 hour shift
Monday to Friday
Experience:
Date Engineering: 2 years (Required)
Python or R: 2 years (Required)
Building Data Pipelines: 2 years (Required)
Work remotely:
Yes, always"
Backend Software Engineer (Data & Insights),"Burnaby, BC",Food-X,None,Organic,"Overview:
FoodX Technology (“FoodX”) is a grocery delivery platform for third party grocers. We are committed to developing and sharing sustainable practices with other retailers to help reduce the environmental impact of delivering groceries. Think about it as carpooling for your groceries. We are a passionate team of nice people, who want to make a difference, because we believe that sustainability works best when shared. If the idea of helping to reduce carbon emissions, food waste, and single use plastics resonates with you, please apply to join our team now!

FoodX is looking for a full-time, permanent Backend Software Engineer with a database expertise focus to work on the Data and Insights team. Our head office is our South Burnaby, BC (#105 5566 Trapp Avenue). Remote work in GVRD is acceptable.
Duties & Responsibilities:
Data and Insights Team

The Data and Insights team is responsible for helping power the FoodX's end-to-end grocery and warehouse management solution with data and intelligence. Our work will produce outcomes for millions of customers at some of the world’s most beloved sustenance providers. If we do our job right, we will be helping everyone eat fresher, healthier and more sustainably.

Our team produces tools and insights that make grocery operations more productive and safe, and internal tools that help FoodX teams understand how to achieve higher level performance for our Fortune 100 enterprise clients. We aim for clarity, performance and ever improving customer outcomes.

In this role, you will have the opportunity to:
Help architect scalable data infrastructure of FoodX, the worlds most advanced end-to-end system of intelligence for grocery fulfillment
Collaborate on organizational standards on data, streaming and APIs that will empower your peers to craft exceptional software
Design, development and maintenance of data services that help improve the operations of grocery warehouses around the globe
Provide lines of sight on data to other teams, to help them be effective
Additional duties and projects as assigned

Qualifications & Requirements:
We're looking for someone who:
Thinks, speaks and writes clearly in a way that helps others understand and make decisions
Adjusts quickly to changing priorities and copes effectively with complexity and change
Able to determine priorities, constraints, and offer proposals and solutions that balance short term needs, with long term strategy
Plans, organizes, schedules, and budgets in an efficient, productive manner
Is able to produce significant output with minimal wasted effort
Is eager to teach and learn from your team. We value making each other successful

Skills we’re looking for:
Experience designing and building highly performant data systems
Database design and performance expertise, and experience getting “dirty with the data”
Experience leading software development teams and is dedicated to helping your team and others grow
3+ years of experience with at least one of the following languages: node.js, python, .net Core, Java
2+ years working with devops in GCS, AWS, AZURE, as well as API stubbing tools (swagger, API Management, JIRA or MSFT DevOps productivity tools
Demonstrated experience with databases and distributed systems at scale
Proven track record of delivering well-designed and tested software
Rockstar SQL abilities
Working Knowledge of Apache Spark/Kafka/Scala based events handling
Workign knowledge of Evenhubs, and Azure storage/DB eco-system
Compensation:
An annual salary, paid bi-weekly
20% discount on SPUD.ca purchases
Extended Health Care Benefits (effective the first of the month after 90 days) including: massage therapy, acupuncture, naturopath, physiotherapy, psychologist, chiropractor, 80% dental and prescriptions covered, life insurance, travel insurance, discounted eye exam- and more"
Data Engineer,"Markham, ON",Pet Valu,None,Organic,"Location: Markham, Ontario
Job Description:
Job Overview: Pet Valu is looking for a dynamic individual with retail experience and passion for using data and analytics to drive business results to help us build the foundation to use our rapidly expanding data lake to improve business decisions. As a member of the Marketing team, the Data Engineer will be a key contributing resource to continually measure, evaluate, and make recommendations on our website marketing efforts as well as ecommerce user-experience.
Essential Details and Responsibilities
Working in a retail environment, the incumbent will design, implement, track performance and refresh advanced analytic automated segmentation and predictive models
Monitor Data quality with IT to ensure robust and accurate data
Partner with IT to define data solutions from new data sources, and build requirements for extraction into the data lake
Develop an strong acumen in source and downstream data storage system, and understand how the data is associated with business actions and potential solutions
Will function as the primary liaison between marketing and IT
Experience, Education, Certifications (List minimum required to enter the role.)
5+ years designing data processes to automate organizational decisions ideally in a retail organization
Bachelor's Degree in Statistics, Business, Quantitative Economics, Mathematics, Marketing, Economics, Engineering, Operations Research or similar programs
Competencies and Skills
Strong Personal Drive for Excellence
Excellent organizational and time management skills, with the ability to manage multiple priorities in a high demand environment
Great sense of urgency and accountability, results-oriented with strong execution skills
An independent problem solver, must be able to find creative solutions to unusual or unprecedented questions
Quick learner – eagerness to learn about new tools and business systems to help craft solid solutions
Technology
Experience in relational and cloud data storage using advanced SQL, using technologies such as Snowflake, Oracle, SQL Server
Must be proficient in R, Python, Alteryx, Azure ML, or similar Machine Learning and data processing technology,
Solid understanding of BI tools such as Tableau, MicroStrategy or QlikView
Experience in Spark, Kafka, JAVA a strong plus
Proficiency in processing Web Analytic raw data, ideally from Google Analytics 360, a large plus
Snowflake, Orcale, SQL ServerSnowflake, Oracle, SQL Server
Must be proficient in either R or Python
Solid understanding in data visualization tools such as Tableau, MicroStrategy or QlikView
Experience in Spark, Kafka, JAVA a strong plus
Very comfortable with MS office (Word/Excel/Access/PowerPoint)
Understanding of using SQL against relational databases
Experience in data visualization and reporting tools, such as Tableau
#INDC"
