Title,Location,Company,Salary,Sponsored,Description
Business Intelligence ETL Developer (BI ETL) - Montreal,"Montréal, QC",Randstad,None,Organic,"Êtes-vous à la recherche d'un poste permanent de Développeur BI ETL situé à Montréal ou à la maison?
Vous avez de l'expérience en tant Développeur BI ETL et souhaitez travailler pour une entreprise en pleine croissance localement et à l’international?

Donc, ce poste permanent de Développeur BI ETL peut être fait pour vous.

Notre client vous engage en tant qu'employé permanent avec une gamme d'avantages concurrentiels.

Vous aurez entre autres avantages :
Régime d'assurance complètes dès le jour 1
Salaire concurrentiel
Prime
Vous travaillerez dans un lieu de travail convivial et moderne ou à la maison.
Et beaucoup plus
Êtes-vous intéressé par les activités suivantes?

développement et déploiement avec les bases de données SQL Server 20082017
SQL Server Integration Services
Reporting Services (SSRS)
SQL Server Analysis Services (SSAS
Connaissance approfondie de la création de tables de dimensions et de faits, y compris la configuration et le traitement des données
Avez-vous les compétences suivantes?

développement et déploiement avec les bases de données SQL Server 20082017
SQL Server Integration Services
Reporting Services (SSRS)
SQL Server Analysis Services (SSAS
Connaissance approfondie de la création de tables de dimensions et de faits, y compris la configuration et le traitement des données
Vous voulez en savoir plus?

N'hésitez pas à m'envoyer votre CV avec vos coordonnées à l'email:
Robert.andrade@randstad.ca
pour qu'on puisse échanger!

Robert"
Business Intelligence Developer,"Rivière-du-Loup, QC",Premier Tech,None,Organic,"Please note that this position is based in Rivière-du-Loup (Québec, Canada), therefore the job posting is written in French.
Chez Premier Tech, nous sommes constamment en croissance. À force de grandir, les projets que nous avons à offrir à nos équipiers se multiplient et se diversifient. Et nos équipes en information de gestion en profitent pleinement! Si vous êtes passionné et aimez être occupé, ce poste est pour vous! Ne vous en faites pas, tous ces projets se font en collaboration avec une super équipe expérimentée, créative et déjà bien en place.
Afin de nous aider dans tous ces beaux mandats, nous recherchons un Développeur en intelligence d’affaires pour se joindre à l’équipe d’information de gestion de notre groupe d’affaires Systèmes Automatisés. Quelqu’un qui enrichira son expertise (si ce n’est déjà fait!) dans le développement en intelligence d’affaires (BI), et ce, en nous aidant à améliorer notre plateforme BI.
Voici le défi que l’on vous propose :
Vous jouerez un rôle de premier plan dans la modélisation des données (Data Warehouse, ETL) ainsi que dans le développement de rapports et de tableaux de bord.
Vous serez appelé à travailler en étroite collaboration avec notre Analyste en intelligence d'affaires afin de proposer, définir et promouvoir des standards de développement.
Puisque nous évoluons avec une vision d’amélioration continue constante, les choix de programmation ainsi que les standards et procédures en place sont parfois à revoir. Vous aurez la chance d’y participer en nous faisant part de vos idées et de vos précieux conseils.
Vous analyserez différents types de données afin de résoudre certains enjeux ou de répondre à des questions d’affaires.
Vous serez appelé à interagir directement avec la clientèle interne en leur offrant de la formation et du soutien.
Vous aurez à traduire les exigences techniques en langage d’affaires afin d’assurer la compréhension de vos clients : bref, vous serez un traducteur technique!
Êtes-vous la personne que l’on recherche?
Vous êtes titulaire d’un diplôme d’études collégiales en informatique et vous avez complété une formation spécialisée en intelligence d’affaires ou vous détenez une expérience équivalente. Un baccalauréat est considéré comme un atout.
Vos collègues vous décrivent comme une personne curieuse, rigoureuse et autonome.
Vous croyez que les données parlent et vous savez aisément raconter leur histoire.
Vous détenez une bonne connaissance des outils BI de Microsoft (SSAS, SSRS, SSIS, Power BI, requête SQL).
Votre niveau d’anglais est fonctionnel et vous permet d’interagir avec une clientèle interne.
Découvrez-en plus sur votre future équipe :
Chez Premier Tech Systèmes Automatisés, nous développons des systèmes novateurs qui exploitent le plein potentiel de la robotique. Nous figurons parmi les plus importants fournisseurs d’équipements automatisés de conditionnement, de manutention et d’emballage à l’échelle mondiale. Ici, l’innovation est au cœur de nos projets depuis toujours. Il n’y a donc pas de limites à ce que l’on peut créer!
Votre futur environnement de travail :
Vous serez localisé au Campus Premier Tech, notre siège mondial où 1 400 équipiers travaillent.
Notre équipe prend toutes les précautions pour respecter la distanciation physique et les mesures de désinfection plusieurs fois par jour. C’est un lieu sécuritaire!
Le poste est situé à Rivière-du-Loup, entre Québec et Rimouski. Voici une occasion unique d’allier une carrière en entreprise internationale à la qualité de vie qu’offre la région du Bas-St-Laurent. Pourquoi choisir entre qualité de vie et carrière, lorsqu’il est possible d’avoir les deux?
Nous vous attendons avec impatience. Postulez directement en ligne pour en apprendre davantage sur ce défi!"
Business Intelligence Coordinator,"Rivière-du-Loup, QC",Premier Tech,None,Organic,"Please note that this position is based in Rivière-du-Loup (Québec, Canada), therefore the job posting is written in French.
Que diriez-vous de joindre notre équipe en tant que Coordonnateur en intelligence d’affaires? Votre mandat : proposer une architecture de données qui constituera un élément stratégique au sein du groupe d’affaires Systèmes Automatisés de Premier Tech.
Vous guiderez et fournirez des recommandations d’affaires aux différents leaders des équipes commerciales, d’excellence opérationnelle ainsi que d’administration et finance afin qu’ils puissent prendre des décisions basées sur des données.
Voici le défi que l’on vous propose :
Vous animerez les réunions d’équipe où les priorités et orientations de la semaine seront établies.
Votre compréhension des processus d’affaires combinée à votre interprétation des données vous permettra d’entrevoir l’avenir et d’accompagner l’Équipe Leadership dans la prise de décisions stratégiques.
Vous participerez à l’analyse des processus et des procédures en place afin de proposer des améliorations.
Vous accompagnerez et conseillerez les développeurs et les analystes en intelligence d’affaires dans la réalisation de leurs tâches et dans la résolution de problèmes.
Vous suivrez l’évolution des analyses et des projets afin d’assurer l’adéquation entre les orientations et l’atteinte des objectifs d’affaires.
Vous analyserez les besoins afin de planifier et d’établir les priorités des projets en lien avec l’intelligence d’affaires.
Vous veillerez à ce que l’ensemble des procédures et des processus soient en conformité avec la stratégie de gouvernance définie par Premier Tech.
Êtes-vous la personne que l’on recherche?
Vous êtes titulaire d’un baccalauréat en informatique et vous avez complété une formation spécialisée en intelligence d’affaires ou détenez une expérience équivalente.
Vos collègues vous décrivent comme un leader naturel, capable de mobiliser une équipe autour d’un objectif commun.
Vous savez mener des projets de manière structurée et organisée.
Vous détenez une bonne connaissance des outils BI de Microsoft (SSAS, SSRS, SSIS, Power BI, requête SQL).
Vous maitrisez les concepts et les processus en lien avec la gestion des données maitres (MDM).
Vous vous exprimez aussi aisément en français qu’en anglais.
Découvrez-en plus sur votre future équipe :
Chez Premier Tech Systèmes Automatisés, nous développons des systèmes novateurs qui exploitent le plein potentiel de la robotique. Nous figurons parmi les plus importants fournisseurs d’équipements automatisés de conditionnement, de manutention et d’emballage à l’échelle mondiale. Ici, l’innovation est au cœur de nos projets depuis toujours. Il n’y a donc pas de limites à ce que l’on peut créer!
Votre futur environnement de travail :
Vous serez localisé au Campus Premier Tech, notre siège mondial où 1 400 équipiers travaillent.
Notre équipe prend toutes les précautions pour respecter la distanciation physique et les mesures de désinfection plusieurs fois par jour. C’est un lieu sécuritaire!
Le mode de vie des équipiers ressemble à celui d’un campus universitaire : petits cafés, boutique Premier Tech, conciergerie d’entreprise, salles de formation, architecture favorisant l’innovation et les liens entre les équipiers, cours de yoga et bien plus!
Le poste est situé à Rivière-du-Loup, entre Québec et Rimouski. Voici une occasion unique d’allier une carrière en entreprise internationale à la qualité de vie qu’offre la région du Bas-St-Laurent. Pourquoi choisir entre qualité de vie et carrière, lorsqu’il est possible d’avoir les deux?
Nous vous attendons avec impatience. Postulez directement en ligne pour en apprendre davantage sur ce défi!"
Business Intelligence Analyst,"Toronto, ON",Manulife,None,Organic,"Are you looking for unlimited opportunities to develop and succeed? With work that challenges and makes a difference, within a flexible and supportive environment, we can help our customers achieve their dreams and aspirations.
Job Description
This newly created role will support the use and development of Manulife's internal reporting platform.
The Analyst will be responsible for the creation and maintenance of reports in Power BI and other BI platforms, providing training and support to users throughout Manulife from analysts in the Philippines to traders in Boston, resolution of platform and data errors, tracking usage and issue metrics, and creating effective written procedures and documentation as well as playing an active role in the design and governance of the support model.
This position requires:
Strong written and verbal communication skills
Organized and self-motivated
Eagerness to learn and test out new ideas
Strong work values - dependable, honest, positive attitude
Interest in working with data and using data collection, aggregation, presentation tools
Analytical mindset
Experience in Excel
Experience in or willingness to learn business intelligence tools, particularly Microsoft Power BI
Experience in or willingness to learn SQL
The ability to prioritize and transition between multiple tasks and stakeholders

If you are ready to unleash your potential it’s time to start your career with Manulife/John Hancock.
About Manulife
Manulife Financial Corporation is a leading international financial services group that helps people make their decisions easier and lives better. With our global headquarters in Toronto, Canada, we operate as Manulife across our offices in Canada, Asia, and Europe, and primarily as John Hancock in the United States. We provide financial advice, insurance, and wealth and asset management solutions for individuals, groups and institutions. At the end of 2019, we had more than 35,000 employees, over 98,000 agents, and thousands of distribution partners, serving almost 30 million customers. As of June 30, 2020, we had $1.2 trillion (US$0.9 trillion) in assets under management and administration, and in the previous 12 months we made $30.6 billion in payments to our customers. Our principal operations are in Asia, Canada and the United States where we have served customers for more than 155 years. We trade as 'MFC' on the Toronto, New York, and the Philippine stock exchanges and under '945' in Hong Kong.
Manulife is an equal opportunity employer. We strive to attract, develop and retain a workforce that is as diverse as the customers we serve and to foster an inclusive work environment that embraces the strength of cultures and individuals. We are committed to fair recruitment, retention and advancement and we administer all of our practices and programs based on qualification and performance and without discrimination on any protected ground.
It is our priority to remove barriers to provide equal access to employment. A Human Resources representative will consult with applicants contacted to participate at any stage of the recruitment process who request any accommodation. Information received regarding the accommodation needs of applicants will be addressed confidentially."
Business Intelligence Specialist,"Toronto, ON",Aversan,None,Organic,"Role:
Bringing on a new resource to assist with an end to end COGNOs migration including configuration, developing the reports, migrating the reports from the traditional to new cloud platform.
Must haves:
Strong and recent experience in end to end implementation and migration using COGNOs
COGNOs admin skills, along with BI
Strong background in cloud technologies and container-based cloud hosting experience a must - need to have cloud experience to be considered
Previous data management experience
Not looking for a consultant - the resource needs to have actual hands on experience with leveraging approach for migration of COGNOs and container-based hosting
Python experience
Assets:
SAS visual analytics a strong asset
Qualification:
The Business Intelligence Specialist (L3) resource is required to:
Support the Business Intelligence and Business Analytics Unit in developing and implementing cloud based technical solutions needed as well as providing operational support ensuring that any technical anomalies can be quickly addressed.
Design technical solutions for hosting Cognos solutions on Linux VM’s and cloud container-based platform.
Develop detailed application design specifications, and conducting unit tests
Develop, test and implement the required technical solutions as well as ensure that the requirements in terms of data accuracy, quality are met.
Produce design artifacts and documentation which will allow future support of the implemented solutions.
Provide programming support for incident management, application functionality sustainment, performance tuning and technical documentation; translate technical specifications for integration/sustainment into working, tested application code; work to migrate and upgrade hosting of Cognos applications on to new platforms.
Provide the technical advice and implementation of Cloud-based BI solution."
Business Intelligence Developer,"Toronto, ON",Loblaw Digital,None,Organic,"At Loblaw Digital, we know that our customers expect the best from us. Whether that means building the best, most innovative online shopping experience, or designing an app that will impact the lives of people across the country, we’re up for the challenge. From our office in Downtown Toronto, we’ve created leading eCommerce experiences in the online grocery shopping, beauty, pharmacy, and apparel spaces, and we’re only just getting started.

The impact you’ll make
As a Business Intelligence Developer, you will impact our business by fueling the best in class data analytic and reporting platform at Loblaw Digital that will empower our business users in making data driven decisions and strategies in their everyday work.
We’re growing our BI team to better serve the enterprise data strategy and want you to be a part of it. You’ll work with users across the organization to understand how data helps them and translate that into solutions that will bring data from various systems into our data warehouse. We’re looking to turn our enviable wealth of data into actionable insights and meaningful recommendations that drive growth and improved engagement across all of our lines of business, and a customer-focused mindset is a must-have.
What you'll do
Work with stakeholders to develop solutions that support various data consumers
Help automating reporting pipelines, and build real-time streaming dashboard
Build and implement robust data models and semantic layer using Looker and BigQuery
Develop pipelines using Python, DBT, Airflow, and other GCP technologies
Be a subject matter expert on the entire BI framework stack
Support reporting and analytics needs from all areas of the business. For example: Developers, Product Managers, Product Designers, Merchandizers, Marketers, and Operations Analysts
Help us in our mission to be a hypotheses-driven product development organization which means data is at the center of everything we do
Does this Sound like you?
BA/BS in math, computer science, engineering or related field
2+ yrs of experience as a BI developer or data engineer
Hands-on experience with relational databases (e.g. Oracle, MySQL, DB2, etc.)
Ability to write complex SQL queries and perform analysis
Experience in data processing using Python or Java
Familiar with reporting tools such as Tableau, PowerBI, Looker is an asset
Working experience with Git
Exposure to cloud technology (GCP, AWS, Azure) is an asset
Understanding of data warehouse concept and BI architecture
Strong oral and written communication skills
Solid stakeholder management skills
Proven team player that will work well in a dynamic and fast-paced environment
Experience working in an agile environment
Experience in retail or ecommerce is a plus
Strong desire to learn and to push the boundaries of what can be done to better empower our business with data
How you’ll succeed
At Loblaw Digital, we seek great people to continually strengthen our culture. We believe great people model our values, are authentic, build trust and make connections. We’re able to keep innovating because our colleagues are passionate about their work and excited about the future of eCommerce. You will get to work with some of the best digital minds and will have the support of world class technologies to craft products our customers will love!

Loblaw Digital recognizes Canada's diversity as a source of national pride and strength. We have made it a priority to reflect our nation’s evolving diversity in the products we sell, the people we hire, and the culture we create in our organization. Accommodation is available upon request for applicants with disabilities in the recruitment and assessment process and when hired. In addition, we believe that compliance with laws is about doing the right thing. Upholding the law is part of our Code of Conduct – it reinforces what our customers and stakeholders expect of us."
Senior Business Intelligence Engineer,"Toronto, ON",Pinterest,None,Organic,"About Pinterest:
Millions of people across the world come to Pinterest to find new ideas every day. It’s where they get inspiration, dream about new possibilities and plan for what matters most. Our mission is to help those people find their inspiration and create a life they love. As a Pinterest employee, you’ll be challenged to take on work that upholds this mission and pushes Pinterest forward. You’ll grow as a person and leader in your field, all the while helping users make their lives better in the positive corner of the internet.
The mission of the Business Intelligence team is to empower high-impact decisions at Pinterest by engineering data drive solutions. We are looking for a senior Business Intelligence Engineer who will design, build and maintain the most critical data sets and visualizations for our company. And as the lead for one of our verticals like Ads, Shopping, Infrastructure, Sales and Finance - you’ll be working directly with the Analysts, Data Scientists and Business Leaders in that area to ensure they have the data they need.
What you’ll do:
Understand the business drivers and analytical use-cases and translate these to data products
Explore new technologies and learn new techniques to solve business problems creatively
Think big and drive the strategy for better data quality within Pinterest
Design, implement and maintain pipelines that produce business critical data reliably and efficiently using cloud technology
Become the voice of business within engineering, and of engineering within business
Create data visualizations that allow easy consumption of the data learnings and insights
Collaborate with many teams from Product, Engineering and Business to produce relevant data solutions that can be used across multiple use cases
What we’re looking for:
5+ years of experience with big data (Hadoop, Hive, Presto, Spark), scripting language (Python) and data visualization (Tableau) technologies
Hands-on experience in principled data warehouse design, data visualization and data pipeline design and development
Prior experience working with business stakeholders in the technology space is a plus
Great communication skills. You should be able to directly communicate with senior business leaders, embed yourself with business teams, and present solutions to business stakeholders
Experience in working independently and driving projects end to end
Strong analytical skills
#LI-MJ1"
Business Intelligence Developer,"Vancouver, BC",Bosa Properties,None,Organic,"About the Company:
The story of the Bosa Family Companies is one of entrepreneurship, commitment and a passion for construction that began over 50 years ago. The wholly-integrated, family-run company is backed by a longstanding history of excellence in development, contracting, and asset-management, making it one of Canada’s most respected privately-owned brands. With an uncompromising commitment to quality construction and innovative design, the Bosa Family Companies – through its subsidiaries, Bosa Properties and BlueSky Properties – has cemented its reputation as one of the British Columbia’s top developers, and boasts an extensive portfolio of residential, commercial, industrial and mixed-use urban properties.
About the Role:
Reporting to the IT Infrastructure Manager, the Business Intelligence Developer will play a key role in working with the business and internal client groups to create a unified data source and analyzing large sets of data from multiple internal platforms (eg. Salesforce, Yardi, Procore, etc.). You will:
Pull raw data from enterprise systems and apply ETL (Extract, Transform, Load) techniques
Normalize and aggregate large data sets
Apply statistical and machine learning skills for insights
Building dashboard to assist internal client groups to visualize data
What you Bring:
The ideal candidate for the Business Intelligence Developer position has a good mix of business, mathematical, front-end developer skills. You are a highly analytical individual that dreams about how data driven decisions can be a business game changer. You think in rows and columns, conditional probabilities and standard deviations. You are meticulous in your thinking - persistent in finding ways to ensure the last little bit of accuracy from your custom-built neural network.

Our Must Haves
Minimum of 5 years of experience in a data science position
Academic background in Computer Science, Technology or related field
Knowledge of machine learning techniques (clustering, decision tree, recurrent neural networks) and their real-world advantages/drawbacks
Knowledge of advanced statistical techniques (regression, Bayesian statistics, dimensionality reduction etc)
Experience with Salesforce
Experience with data hygiene, normalization and frameworks (eg. Hadoop)
Skilled in data reporting, design and mining
Data Warehouse Design (OLAP cube, snowflake schema, etc.)
Excellent SQL Expertise
Database Systems: MSSQL, Postgres, Dynamo DB, Redshift (Asset)
Skilled in Microsoft Reporting Platforms
PowerBI, DAX, PowerQuery
M, SSRS(Asset)
Skilled in Cloud knowledge
Data Management in AWS (eg. S3, Glue, Athena, Redshift)
Azure (Asset)
Skilled in manipulating data and drawing insights from large data sets using statistical tools
Python
R, Java, C++, C#, Tensorflow, Pyspark, Numpy, ggplot (Asset)

Your Rewards
Our most important offering to anyone that joins the Bosa Properties team is our culture of innovation, achievement, and ownership. We bring out the best in each other by constantly striving to be world class in all we do. These values are reflected in our Real Estate Projects, our Company, and our People.
At Bosa, we also offer a very competitive compensation structure that supplements your regular income with a robust benefits package:
Medical and Dental Coverage: Our industry leading benefits package covers you and your dependents at no cost
RRSP Matching: We support your future goals by matching up to 5% of your RRSP contributions.
Friends and Family Program: Early and exclusive access to our newly released projects
BOSAconnect™: Our annual development conference that is designed and hosted by our leadership and complemented by a range of world-class speakers and workshop experts.
Professional Development and Education Support

How to Apply
Please submit an application at the link provided. We value your interest in the Bosa Family of Companies. While we can only respond to shortlisted applicants, we will keep your information on file and consider you for future opportunities as they come available."
Business Intelligence Analyst,"Mississauga, ON",OSL Retail Services Inc,None,Organic,"Overview:
OSL is a family of passionate and enthusiastic movers and shakers, over 5000 strong. We’re always on the lookout for awesome individuals to join our growing team. We are great people doing greater things, every day. Our promise is to help organizations drive sales through engagement by combining technology, process and passion to create engaging experiences that drive consumer purchase decisions. WE REINVENT THE CUSTOMER EXPERIENCE. We connect people to brands through superior sales and customer service. Some of the largest retailers and brands on the planet hire us to deliver solutions to customers, not sales pitches.

General Summary:
Reporting to the Business Intelligence Manager, the Business Intelligence Analyst is a skilled analytical professional who has significant hands-on experience with analysis and reporting as they relate to the merchandise productivity in a large organization. As an Analyst, you will be responsible to create and develop metrics, see opportunities in the business and help shape the vision for reporting and analysis at OSL.

Responsibilities:
Work with the Business Intelligence Manager to determine the vision for reporting and builds a plan to execute on those goals
Work within a team to prioritize work and achieve team goals on time
Support the team with producing reports as required, scheduled or ad hoc
Assist in identifying opportunities in the business and works to produce impactful analysis
Examine reports and produce accurate data
Assist with the compilation and distribution of key financial and management reports
Liaise with internal and external clients on reporting needs to find effective solutions
Assist with new project opportunities to identify reporting and data system requirements
Candidate Qualifications:
Proven working experience as a data analyst or business data analyst
Technical expertise regardingdata models, database design development, data mining and segmentation techniques
Strong knowledge of and experience with reporting packages, databases (SQL etc), programming (XML, Javascript, or ETL frameworks)
Knowledge of statistics and experience using statistical packages for analyzing datasets (Excel, SPSS, SAS etc)
Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy
Adept at queries, report writing, data visualization and presenting findings
BS in Mathematics, Economics, Computer Science, Information Management or Statistics an asset

Disclaimer: The preceding job description has been designed to indicate the general nature and level of work performed by employees within this job. It is not designed to contain or be interpreted as a comprehensive inventory of all duties, responsibilities and qualifications required of employees assigned to this job.

OSL is committed to an inclusive workplace that does not discriminate against race, nationality, religion, age, marital status, physical or mental disability, sexual orientation, gender, or gender identity. We believe in diversity and encourage any qualified individual to apply. We are an EEOC Employer."
Sr. Business Intelligence Consultant,"Toronto, ON",Visier Inc.,None,Organic,"What you'll be doing...
What you'll bring to the table...

What to Expect
This isn’t just about us getting to know you. We believe that you need to get your hands dirty (so to speak) to make sure Visier is the right career opportunity for you. So feel free to ask lots of questions, read up on our company news, check out our thought leadership and peep our social media channels. As you get to know what we’re all about, we hope that you’ll become increasingly confident and excited that Visier could be your next big move.

Once your application is received and reviewed, qualified candidates will move on to our next steps.
Chat with our Talent Acquisition team
Meet with the hiring manager and your potential team
Meet with one of our executive leaders and learn how your career can grow with Visier
Visier is a fast-growing technology company with over 400 employees across North America and Europe. Our multi-award winning applied analytics solution has been chosen by industries as diverse as health care, technology, retail, and banking.
We’re as passionate about empowering companies with insights as we are about providing our employees with a fun, dynamic, and rewarding work experience. Visier is where you realize your potential, make big dreams a reality, break the status quo, win as a team, and deliver exceptional quality in everything you do.
We are proud to support the professional growth and personal wellness of our people. We offer competitive salary and benefit options, Scala certification, bootcamps, lunch and learns, personal development subsidies, in-house gym facilities (Vancouver office), yoga classes (Vancouver office), volunteer days, unlimited snacks and beverages, monthly socials, and more."
Business Intelligence Advisor,"Calgary, AB",Trillium Advisory Group,None,Organic,"Transforming data into actionable insight is a requirement for every project team. Business Intelligence professionals empower project teams to consolidate disparate data points, identify risks, and action issues before they impact project performance, thereby driving substantial performance improvement potential.

The Position
We are currently recruiting a Business Intelligence Advisor to join our team. This is a remote work position within our Analytics Team. You will work with a portfolio of projects developing mockups, developing dashboards and reports, defining data models, maintaining platforms, and working collaboratively with project teams to document and deliver on analytics requirements.

Work location: Calgary, Alberta
Travel Required: None
Work Schedule: Monday - Friday with some evenings and weekends
Salary or Hourly: Salary
Management Role: No
Reports to: Manager - Analytics

Education and Experience
Bachelors degree in computer science, mathematics, engineering, business, or data analytics
2 years of experience in a Business Intelligence role
Experience with PowerBI Service and Desktop
Experience in DAX
Experience in data modelling
Experience in Power Query/M-Code
Previous experience in the construction industry is an asset

Technical Skills
Technical writing
Coding languages (R, SQL, Python)
Data warehouse design
Knowledge of wireframe tools
Understanding of data warehouse design, data mining, and database management systems
Understanding of online analytical processing
Understanding of Extract, Transform, Load framework
Understanding of SQL Queries, SQP Server Reporting Services (SSRS), SQL Server Integration Services, and NoSQL

Soft Skills
Public speaking (small and large audiences)
Communicating across stakeholder groups

Roles and Responsibilities:
Understand and document business requirements of BI solutions
Create storyboards
Document data models
Produce mockups and review with project stakeholders
Develop technical specifications
Design user interfaces
Develop dashboards and reports that meet BI needs of project stakeholders
Perform analysis on, troubleshoot, and optimize existing dashboards and reports"
Functional Analyst – Business Intelligence Solutions - SME p...,"Montréal, QC",Desjardins,None,Organic,"Desjardins Group is the largest cooperative financial group in Canada, and one of the largest employers in the country. It offers a full range of financial products and services and is home to a wealth of expertise in property and casualty insurance, life and health insurance, wealth management, services for businesses of all sizes, securities brokerage, asset management, venture capital, and secure, leading-edge virtual access methods.
Job Level
NV-09
Are you dreaming of exciting challenges in Quebec’s largest private IT team? Are you passionate about data, inquisitive, ambitious and creative, and do you have solid expertise in developing business intelligence solutions? We might have the perfect professional opportunity for you!

As a functional analyst in Business Intelligence Solutions for the SME project, you will work in Agile mode in a squad of approximately 8 experienced collaborators. The squad’s mission is to extract and integrate business partner data and make it available to business partners in order to meet their analytical or operational needs.
Specific information
Assist business partners in defining their needs.
Discuss the required functional aspects with the business partner and the development team and define functional requirements.
Discuss non-functional requirements and constraints with the business partner and development team.
Create clear functional specifications for the development team.
Help define acceptance criteria and ensure they are clear.
Perform functional tests based on specifications and acceptance criteria.
Prepare and recommend action plans that could help correct anomalies encountered.
Provide functional documentation and useful training to the user.
Other working condition
Numbers of job available: 3
Qualifications
Bachelor's degree in a related field
A minimum of four years of relevant experience
Experience as a functional analyst in the development of backend-type business intelligence solutions (data warehouse, data counter, data exchange and integration)
Experience in the banking industry (an asset)
Knowledge of the Agile development mode (an asset)
Please note that other combinations of qualifications and relevant experience may be considered.
For vacant positions available in Quebec, please note that knowledge of French is required.
Specific knowledges
Good command of data usage cycle and data visualization concepts
Knowledge of a programming language: SQL, Datastage
Knowledge of databases: DB2, Oracle and SQL Server
Desjardins Cross-sector skills
Action oriented, Collaborates, Customer Focus, Innovation
Key competencies for the job
Business insight, Complexity
Work Location
Complexe Desjardins Montréal
Trade Union
Non Syndiqué
Unposting Date
2020-11-16
Job Family
Information technology (FG)"
Senior Business Intelligence Engineer,"Toronto, ON",SADA,None,Organic,"Join SADA as a Sr. BI Engineer!
Your Mission
As a Sr. Business Insights/Intelligence Engineer at SADA, you will work collaboratively with key business leads, architects, analysts and data scientists to understand the business domain and how data can empower them. You engage with fellow engineers to develop better data platforms to make the process of producing data and deriving insights is easy and efficient. You will have an opportunity to work on proposing and defining metrics for business reporting and product/process performance monitoring for our customers. Engagements vary from being purely consultative to requiring heavy hands-on work, and cover a diverse array of domain areas, such as BI tool migrations and big data analytics solutions.
You will be expected to run point on whole projects, end-to-end, and to mentor less experienced BI Engineers/Data Analysts. You will be recognized as an expert within the team and will build a reputation with Google and our customers. The successful candidate will demonstrate business acumen, experience in developing reporting and analytical infrastructures and ability to work effectively with cross functional teams in a fast paced environment. You should have excellent business and communication skills to collaborate with business owners to draw insights from data to answer questions to key business questions. You will also participate in early-stage opportunity qualification calls, as well as lead client-facing technical discussions for established projects.
Pathway to Success
#BeOneStepAhead: At SADA Systems we are in the business of change. We are focused on leading-edge technology that is ever-evolving. We embrace change enthusiastically and encourage agility. This means that not only do our engineers know that change is inevitable, but they embrace this change to continuously expand their skills, preparing for future customer needs.
Your success starts by positively impacting the direction of a fast growing practice with vision and passion. You will be measured quarterly by the breadth, magnitude and quality of your contributions, your ability to estimate accurately, customer feedback at the close of projects, how well you collaborate with your peers, and the consultative polish you bring to customer interactions.
As you continue to execute successfully, we will build a customized development plan together that leads you through the engineering or management growth tracks.
Expectations
Required Travel - 30% travel to customer sites, conferences, and other related events. Due to the COVID-19 pandemic, travel has been temporarily restricted.
Customer Facing - You will interact with customers on a regular basis, sometimes daily, other times weekly/bi-weekly. Common touchpoints occur when qualifying potential opportunities, at project kickoff, throughout the engagement as progress is communicated, and at project close. You can expect to interact with a range of customer stakeholders, including engineers, technical project managers, and executives.
Training - Ongoing with first week orientation at HQ followed by a 90 day onboarding schedule. Details of timeline can be shared.
Job Requirements
Required Credentials:
LookML Developer Certification or able to complete within the first 45 days of employment
Expert or Professional level certifications in other BI tools like Cognos, OBIEE, BOBJ, Microstrategy, Qlik, and Thoughtspot
Required Qualifications:
Experience in business intelligence role, including data warehousing, business intelligence, data visualization tools, techniques and technology
Experience with upgrade and migration of legacy BI Tools to data visualization tools like Tableau, Looker etc.
Experience in designing and delivering cross functional custom reporting solutions.
Experience with an enterprise class BI tool like Micro Strategy, Business Objects, Tableau, Oracle Business Intelligence, Cognos, PowerBI and familiarity with new BI tools like Domo, Looker or Superset
Experience gathering business requirements, using business intelligence tools to extract data, formulate metrics, & build reports
Experience with query development and tuning.
Experience working in very large data warehouse environments
Experience conducting large scale data analysis to support business decision making
Excellent oral and written communication skills including the ability to communicate effectively with both technical and non-technical stakeholders.
Proven ability to meet tight deadlines, multi-task, and prioritize workload
Track record for being detail-oriented with a demonstrated ability to self-motivate and follow-through on projects
Useful Qualifications:
Bachelor's degree in Mathematics, Statistics, Engineering, or a related technical field
Experience working with Google Cloud data products (CloudSQL, Spanner, Cloud Storage, Bigtable, BigQuery, Dataprep, etc)
Experience with programming languages such as Python, Scala, Java, R
Demonstrated leadership and self-direction - willingness to teach others and learn new techniques
Time series analysis, clustering, decision trees and neural networks
About SADA
Values: We built our core values on themes that internally compel us to deliver our best to our partners, our customers and to each other. Ensuring a diverse and inclusive workplace where we learn from each other is core to SADA's values. We welcome people of different backgrounds, experiences, abilities and perspectives. We are an equal opportunity employer.
Make them rave
Be data driven
Be one step ahead
Be a change agent
Do the right thing
Work with the best: SADA has been the largest partner in North America for GCP since 2016 and recently announced, at Google NEXT, as the 2018 Global Partner of the Year. SADA has also been awarded Best Place to Work by Inc. as well as LA Business Journal!
Benefits: Unlimited PTO, competitive and attractive compensation, performance-based bonuses, paid holidays, rich medical, dental, vision plans, life, short and long-term disability insurance, 401K with match, professional development reimbursement program as well as Google Certified training programs.
Business Performance: SADA has been named to the INC 5000 Fastest Growing Private Companies list for 12 years in a row garnering Honoree status. CRN has also named SADA on the Top 500 Global Solutions Providers for the past 5 years. The overall culture continues to evolve with engineering at its core: 3200+ projects completed, 3000+ customers served, 10K+ workloads and 25M+ users migrated to the cloud."
